,Base,Target,Look Back,%,Indicators >90%
44,Educacion,Deuda,3,0.191964285714,"                                        IndicatorName
0   Commitments, public and publicly guaranteed (C...
1          Current account balance (BoP, current US$)
2                          Debt buyback (current US$)
3         Debt forgiveness or reduction (current US$)
4   Debt service (PPG and IMF only, % of exports o...
5   Disbursements on external debt, private nongua...
6   External debt stocks (% of exports of goods, s...
7   External debt stocks, long-term (DOD, current ...
8   External debt stocks, long-term private sector...
9   External debt stocks, long-term public sector ...
10  External debt stocks, public and publicly guar...
11  External debt stocks, short-term (DOD, current...
12                   IMF purchases (DIS, current US$)
13  Imports of goods, services and primary income ...
14      Interest payments on external debt (% of GNI)
15  Interest payments on external debt (% of expor...
16  Interest payments on external debt, long-term ...
17   Interest rescheduled (capitalized) (current US$)
18                      PNG, bonds (DIS, current US$)
19  PNG, commercial banks and other creditors (AMT...
20  PNG, commercial banks and other creditors (DIS...
21                       PPG, IBRD (AMT, current US$)
22                       PPG, IBRD (DIS, current US$)
23     PPG, bilateral concessional (DIS, current US$)
24     PPG, bilateral concessional (TDS, current US$)
25                      PPG, bonds (DIS, current US$)
26                      PPG, bonds (INT, current US$)
27                      PPG, bonds (NTR, current US$)
28           PPG, commercial banks (AMT, current US$)
29               PPG, multilateral (DIS, current US$)
30         PPG, official creditors (DIS, current US$)
31    PPG, other private creditors (DIS, current US$)
32    PPG, other private creditors (NFL, current US$)
33          PPG, private creditors (AMT, current US$)
34          PPG, private creditors (DIS, current US$)
35          PPG, private creditors (NFL, current US$)
36          PPG, private creditors (NTR, current US$)
37   Portfolio equity, net inflows (BoP, current US$)
38  Portfolio investment, bonds (PPG + PNG) (NFL, ...
39          Present value of external debt (% of GNI)
40  Principal repayments on external debt, long-te...
41  Principal repayments on external debt, long-te...
42          Total reserves (% of total external debt)"
45,Salud,Agricultura,1,0.340909090909,"                                        IndicatorName
0                  Agricultural land (% of land area)
1   Agriculture value added per worker (constant 2...
2                 Agriculture, value added (% of GDP)
3              Agriculture, value added (current US$)
4                        Arable land (% of land area)
5                   Arable land (hectares per person)
6                              Arable land (hectares)
7                     Cereal production (metric tons)
8                       Cereal yield (kg per hectare)
9             Food production index (2004-2006 = 100)
10  Improved water source, rural (% of rural popul...
11                                 Land area (sq. km)
12                Permanent cropland (% of land area)
13                 Rural population growth (annual %)"
46,Salud,Agricultura,2,0.477272727273,"                                        IndicatorName
0   Access to electricity, rural (% of rural popul...
1                  Agricultural land (% of land area)
2   Agricultural nitrous oxide emissions (% of total)
3   Agriculture value added per worker (constant 2...
4                 Agriculture, value added (% of GDP)
5              Agriculture, value added (current US$)
6                        Arable land (% of land area)
7                   Arable land (hectares per person)
8                              Arable land (hectares)
9                     Cereal production (metric tons)
10                      Cereal yield (kg per hectare)
11  Employment in agriculture (% of total employment)
12  Fertilizer consumption (% of fertilizer produc...
13            Food production index (2004-2006 = 100)
14                               Forest area (sq. km)
15  Improved sanitation facilities, rural (% of ru...
16  Improved water source, rural (% of rural popul...
17                Permanent cropland (% of land area)
18                 Rural population growth (annual %)"
47,Salud,Agricultura,3,0.295454545455,"                                        IndicatorName
0                          Agricultural land (sq. km)
1   Agriculture value added per worker (constant 2...
2              Agriculture, value added (current US$)
3   Employment in agriculture (% of total employment)
4                        Forest area (% of land area)
5                                Forest area (sq. km)
6   Improved sanitation facilities, rural (% of ru...
7   Improved water source, rural (% of rural popul...
8                                  Land area (sq. km)
9             Land under cereal production (hectares)
10                Permanent cropland (% of land area)
11                 Rural population growth (annual %)"
48,Salud,Economia,1,0.480158730159,"                                         IndicatorName
0    2005 PPP conversion factor, private consumptio...
1           Adjusted net national income (current US$)
2    Adjusted net national income per capita (curre...
3    Adjusted net savings, including particulate em...
4    Adjusted savings: carbon dioxide damage (curre...
5    Adjusted savings: consumption of fixed capital...
6     Adjusted savings: energy depletion (current US$)
7       Adjusted savings: mineral depletion (% of GNI)
8    Adjusted savings: natural resources depletion ...
9    Adjusted savings: particulate emission damage ...
10                 Agriculture, value added (% of GDP)
11          Agriculture, value added (annual % growth)
12                Changes in inventories (current LCU)
13   Charges for the use of intellectual property, ...
14   Communications, computer, etc. (% of service i...
15                  Current account balance (% of GDP)
16   Discrepancy in expenditure estimate of GDP (cu...
17      Exports as a capacity to import (constant LCU)
18    Exports of goods and services (BoP, current US$)
19     Exports of goods and services (annual % growth)
20        Exports of goods and services (constant LCU)
21         Exports of goods and services (current LCU)
22   External debt stocks (% of exports of goods, s...
23      External debt stocks, total (DOD, current US$)
24   Final consumption expenditure (constant 2005 US$)
25        Final consumption expenditure (constant LCU)
26         Final consumption expenditure (current LCU)
27      Final consumption expenditure, etc. (% of GDP)
28   Final consumption expenditure, etc. (annual % ...
29   Final consumption expenditure, etc. (constant ...
..                                                 ...
89   Imports of goods, services and primary income ...
90                    Industry, value added (% of GDP)
91             Industry, value added (annual % growth)
92                 Industry, value added (current LCU)
93   Interest payments on external debt (% of expor...
94   Machinery and transport equipment (% of value ...
95               Manufacturing, value added (% of GDP)
96            Manufacturing, value added (current US$)
97                         Net ODA received (% of GNI)
98    Net current transfers from abroad (constant LCU)
99            Net financial account (BoP, current US$)
100              Net income from abroad (constant LCU)
101               Net income from abroad (current LCU)
102               Net income from abroad (current US$)
103                Net taxes on products (current LCU)
104                Net taxes on products (current US$)
105  Other manufacturing (% of value added in manuf...
106  PPP conversion factor, GDP (LCU per internatio...
107       Personal remittances, received (current US$)
108    Personal transfers, receipts (BoP, current US$)
109       Portfolio Investment, net (BoP, current US$)
110  Present value of external debt (% of exports o...
111  Price level ratio of PPP conversion factor (GD...
112      Primary income on FDI, payments (current US$)
113         Primary income payments (BoP, current US$)
114      Reserves and related items (BoP, current US$)
115               Revenue, excluding grants (% of GDP)
116  Secondary income, other sectors, payments (BoP...
117  Short-term debt (% of exports of goods, servic...
118  Textiles and clothing (% of value added in man...

[119 rows x 1 columns]"
49,Salud,Economia,2,0.43253968254,"                                         IndicatorName
0    2005 PPP conversion factor, private consumptio...
1       Adjusted net national income (annual % growth)
2    Adjusted net savings, including particulate em...
3    Adjusted savings: consumption of fixed capital...
4    Adjusted savings: consumption of fixed capital...
5           Adjusted savings: gross savings (% of GNI)
6    Adjusted savings: natural resources depletion ...
7    Adjusted savings: net forest depletion (curren...
8                  Agriculture, value added (% of GDP)
9              Agriculture, value added (constant LCU)
10              Agriculture, value added (current US$)
11                Changes in inventories (current LCU)
12                  Current account balance (% of GDP)
13   Discrepancy in expenditure estimate of GDP (cu...
14      Exports as a capacity to import (constant LCU)
15    Exports of goods and services (BoP, current US$)
16         Exports of goods and services (current LCU)
17         Exports of goods and services (current US$)
18   Exports of goods, services and primary income ...
19   External balance on goods and services (curren...
20                     External debt stocks (% of GNI)
21      External debt stocks, total (DOD, current US$)
22   Final consumption expenditure (constant 2005 US$)
23        Final consumption expenditure (constant LCU)
24   Final consumption expenditure, etc. (annual % ...
25   Foreign direct investment, net inflows (% of GDP)
26   Foreign direct investment, net inflows (BoP, c...
27                                  GDP (constant LCU)
28            GDP at market prices (constant 2005 US$)
29          GDP deflator (base year varies by country)
..                                                 ...
77   Imports of goods and services (constant 2005 US$)
78         Imports of goods and services (current US$)
79   Imports of goods, services and primary income ...
80                    Industry, value added (% of GDP)
81             Industry, value added (annual % growth)
82                  Inflation, GDP deflator (annual %)
83   Insurance and financial services (% of service...
84   Interest payments on external debt (% of expor...
85   Machinery and transport equipment (% of value ...
86               Manufacturing, value added (% of GDP)
87            Manufacturing, value added (current US$)
88                         Net ODA received (% of GNI)
89           Net ODA received per capita (current US$)
90     Net current transfers from abroad (current US$)
91            Net financial account (BoP, current US$)
92                Net income from abroad (current LCU)
93                Net income from abroad (current US$)
94   Net official development assistance received (...
95                 Net taxes on products (current LCU)
96                 Net taxes on products (current US$)
97   Other manufacturing (% of value added in manuf...
98   PPP conversion factor, GDP (LCU per internatio...
99     Personal transfers, receipts (BoP, current US$)
100  Present value of external debt (% of exports o...
101  Price level ratio of PPP conversion factor (GD...
102      Primary income on FDI, payments (current US$)
103               Revenue, excluding grants (% of GDP)
104      Services, etc., value added (annual % growth)
105           Terms of trade adjustment (constant LCU)
106                      Total debt service (% of GNI)

[107 rows x 1 columns]"
50,Salud,Economia,3,0.345238095238,"                                        IndicatorName
0      Adjusted net national income (annual % growth)
1          Adjusted net national income (current US$)
2   Adjusted net national income per capita (annua...
3   Adjusted net savings, including particulate em...
4   Adjusted net savings, including particulate em...
5   Adjusted savings: consumption of fixed capital...
6   Adjusted savings: consumption of fixed capital...
7   Adjusted savings: natural resources depletion ...
8   Adjusted savings: particulate emission damage ...
9                 Agriculture, value added (% of GDP)
10         Agriculture, value added (annual % growth)
11            Agriculture, value added (constant LCU)
12               Changes in inventories (current US$)
13                 Current account balance (% of GDP)
14  Discrepancy in expenditure estimate of GDP (cu...
15   Exports of goods and services (BoP, current US$)
16       Exports of goods and services (constant LCU)
17        Exports of goods and services (current LCU)
18                    External debt stocks (% of GNI)
19  External debt stocks (% of exports of goods, s...
20  Final consumption expenditure (constant 2005 US$)
21     Final consumption expenditure, etc. (% of GDP)
22  Final consumption expenditure, etc. (constant ...
23  Foreign direct investment, net inflows (% of GDP)
24  Foreign direct investment, net inflows (BoP, c...
25                 GDP at market prices (current US$)
26         GDP deflator (base year varies by country)
27                              GDP growth (annual %)
28                   GDP per capita growth (annual %)
29      GDP per capita, PPP (current international $)
..                                                ...
57  Household final consumption expenditure, etc. ...
58  Household final consumption expenditure, etc. ...
59  Household final consumption expenditure, etc. ...
60           Imports of goods and services (% of GDP)
61       Imports of goods and services (constant LCU)
62  Imports of goods, services and primary income ...
63            Industry, value added (annual % growth)
64  Insurance and financial services (% of service...
65  Interest payments on external debt (% of expor...
66  Machinery and transport equipment (% of value ...
67              Manufacturing, value added (% of GDP)
68       Manufacturing, value added (annual % growth)
69          Net ODA received per capita (current US$)
70    Net current transfers from abroad (current US$)
71           Net financial account (BoP, current US$)
72              Net income from abroad (constant LCU)
73               Net income from abroad (current LCU)
74               Net income from abroad (current US$)
75                Net taxes on products (current LCU)
76                Net taxes on products (current US$)
77              Net trade in goods (BoP, current US$)
78  Net trade in goods and services (BoP, current ...
79  Present value of external debt (% of exports o...
80  Price level ratio of PPP conversion factor (GD...
81         Primary income payments (BoP, current US$)
82      Reserves and related items (BoP, current US$)
83               Revenue, excluding grants (% of GDP)
84       Secondary income receipts (BoP, current US$)
85  Secondary income, other sectors, payments (BoP...
86                      Total debt service (% of GNI)

[87 rows x 1 columns]"
51,Salud,Educacion,1,0.146551724138,"                                        IndicatorName
0   Out-of-school children of primary school age, ...
1   Current education expenditure, primary (% of t...
2   Current education expenditure, secondary (% of...
3   Current education expenditure, tertiary (% of ...
4   Primary to secondary general education transit...
5   Emigration rate of tertiary educated (% of tot...
6   Gross enrolment ratio, pre-primary, both sexes...
7      Gross enrolment ratio, pre-primary, female (%)
8    Gross enrolment ratio, secondary, both sexes (%)
9     Gross enrolment ratio, tertiary, both sexes (%)
10  Labor force with tertiary education, female (%...
11  Labor force with tertiary education, male (% o...
12  Percentage of students in secondary general ed...
13  Percentage of students in secondary vocational...
14  Survival rate to Grade 5 of primary education,...
15  Survival rate to Grade 5 of primary education,..."
52,Salud,Educacion,2,0.112068965517,"                                        IndicatorName
0   Out-of-school children of primary school age, ...
1   Current education expenditure, primary (% of t...
2   Current education expenditure, secondary (% of...
3   Emigration rate of tertiary educated (% of tot...
4   Gross enrolment ratio, pre-primary, both sexes...
5      Gross enrolment ratio, pre-primary, female (%)
6   Labor force with tertiary education, female (%...
7   Labor force with tertiary education, male (% o...
8   Percentage of repeaters in primary education, ...
9   Percentage of students in secondary general ed...
10                 Population, ages 0-14 (% of total)
11                Population, ages 15-64 (% of total)"
53,Salud,Educacion,3,0.103448275862,"                                        IndicatorName
0   Out-of-school children of primary school age, ...
1   Current education expenditure, primary (% of t...
2   Current education expenditure, tertiary (% of ...
3   Primary to secondary general education transit...
4   Emigration rate of tertiary educated (% of tot...
5   Gross enrolment ratio, pre-primary, both sexes...
6   Labor force with tertiary education, female (%...
7   Labor force with tertiary education, male (% o...
8   Percentage of students in secondary general ed...
9   Survival rate to Grade 5 of primary education,...
10  Survival rate to Grade 5 of primary education,..."
54,Salud,Salud,1,0.433070866142,"                                        IndicatorName
0   Adolescent fertility rate (births per 1,000 wo...
1   Age dependency ratio (% of working-age populat...
2   Age dependency ratio, young (% of working-age ...
3   Condom use, population ages 15-24, female (% o...
4                Death rate, crude (per 1,000 people)
5   Depth of the food deficit (kilocalories per pe...
6   Diabetes prevalence (% of population ages 20 t...
7   Diarrhea treatment (% of children under 5 rece...
8   Diarrhea treatment (% of children under 5 who ...
9   Emigration rate of tertiary educated (% of tot...
10  External resources for health (% of total expe...
11           Fertility rate, total (births per woman)
12        Health expenditure per capita (current US$)
13             Health expenditure, private (% of GDP)
14  Health expenditure, public (% of total health ...
15               Health expenditure, total (% of GDP)
16                   Hospital beds (per 1,000 people)
17  Improved sanitation facilities (% of populatio...
18  Improved sanitation facilities, urban (% of ur...
19  Improved water source (% of population with ac...
20  Improved water source, rural (% of rural popul...
21     Incidence of tuberculosis (per 100,000 people)
22      International migrant stock (% of population)
23                 International migrant stock, total
24            Life expectancy at birth, total (years)
25                Lifetime risk of maternal death (%)
26               Low-birthweight babies (% of births)
27  Maternal mortality ratio (national estimate, p...
28  Mortality rate, adult, female (per 1,000 femal...
29  Mortality rate, adult, male (per 1,000 male ad...
30                Mortality rate, under-5 (per 1,000)
31  Mortality rate, under-5, female (per 1,000 liv...
32  Mortality rate, under-5, male (per 1,000 live ...
33             Newborns protected against tetanus (%)
34                            Number of infant deaths
35                          Number of neonatal deaths
36                        Number of under-five deaths
37  Out-of-pocket health expenditure (% of private...
38          Population ages 65 and above (% of total)
39                                  Population, total
40  Prevalence of overweight, weight for height, m...
41  Prevalence of severe wasting, weight for heigh...
42  Prevalence of stunting, height for age, male (...
43  Refugee population by country or territory of ..."
55,Salud,Salud,2,0.409448818898,"                                        IndicatorName
0   Adolescent fertility rate (births per 1,000 wo...
1   Age dependency ratio (% of working-age populat...
2   Age dependency ratio, old (% of working-age po...
3   Age dependency ratio, young (% of working-age ...
4   Births attended by skilled health staff (% of ...
5   Cause of death, by communicable diseases and m...
6   Completeness of death registration with cause-...
7   Condom use, population ages 15-24, female (% o...
8   Condom use, population ages 15-24, male (% of ...
9   Depth of the food deficit (kilocalories per pe...
10  Diarrhea treatment (% of children under 5 rece...
11  Emigration rate of tertiary educated (% of tot...
12  External resources for health (% of total expe...
13           Fertility rate, total (births per woman)
14        Health expenditure per capita (current US$)
15             Health expenditure, private (% of GDP)
16  Health expenditure, public (% of total health ...
17  Improved sanitation facilities, urban (% of ur...
18  Improved water source (% of population with ac...
19  Improved water source, rural (% of rural popul...
20     Incidence of tuberculosis (per 100,000 people)
21      International migrant stock (% of population)
22                 International migrant stock, total
23            Life expectancy at birth, total (years)
24                Lifetime risk of maternal death (%)
25  Lifetime risk of maternal death (1 in: rate va...
26  Maternal mortality ratio (national estimate, p...
27  Mortality rate, adult, female (per 1,000 femal...
28  Mortality rate, adult, male (per 1,000 male ad...
29  Mortality rate, infant, female (per 1,000 live...
30  Mortality rate, infant, male (per 1,000 live b...
31                Mortality rate, under-5 (per 1,000)
32  Mortality rate, under-5, female (per 1,000 liv...
33  Mortality rate, under-5, male (per 1,000 live ...
34             Newborns protected against tetanus (%)
35                            Number of infant deaths
36                        Number of under-five deaths
37          Population ages 65 and above (% of total)
38                       Population growth (annual %)
39                    Population, female (% of total)
40                                  Population, total
41  Prevalence of overweight, weight for height, m...
42  Prevalence of severe wasting, weight for heigh...
43  Prevalence of underweight, weight for age (% o...
44  Refugee population by country or territory of ..."
56,Salud,Salud,3,0.425196850394,"                                        IndicatorName
0   Adolescent fertility rate (births per 1,000 wo...
1   Age dependency ratio (% of working-age populat...
2   Age dependency ratio, young (% of working-age ...
3   Births attended by skilled health staff (% of ...
4   Cause of death, by communicable diseases and m...
5       Completeness of birth registration, urban (%)
6   Condom use, population ages 15-24, female (% o...
7   Condom use, population ages 15-24, male (% of ...
8   Depth of the food deficit (kilocalories per pe...
9   Diabetes prevalence (% of population ages 20 t...
10  Exclusive breastfeeding (% of children under 6...
11  External resources for health (% of total expe...
12           Fertility rate, total (births per woman)
13        Health expenditure per capita (current US$)
14             Health expenditure, private (% of GDP)
15              Health expenditure, public (% of GDP)
16  Health expenditure, public (% of government ex...
17  Health expenditure, public (% of total health ...
18               Health expenditure, total (% of GDP)
19                   Hospital beds (per 1,000 people)
20  Improved sanitation facilities (% of populatio...
21  Improved sanitation facilities, rural (% of ru...
22  Improved sanitation facilities, urban (% of ur...
23  Improved water source (% of population with ac...
24  Improved water source, rural (% of rural popul...
25     Incidence of tuberculosis (per 100,000 people)
26      International migrant stock (% of population)
27                 International migrant stock, total
28           Life expectancy at birth, female (years)
29            Life expectancy at birth, total (years)
30                Lifetime risk of maternal death (%)
31  Maternal mortality ratio (national estimate, p...
32  Mortality rate, adult, female (per 1,000 femal...
33  Mortality rate, adult, male (per 1,000 male ad...
34  Mortality rate, infant, female (per 1,000 live...
35                Mortality rate, under-5 (per 1,000)
36  Mortality rate, under-5, female (per 1,000 liv...
37  Mortality rate, under-5, male (per 1,000 live ...
38                                      Net migration
39             Newborns protected against tetanus (%)
40  Out-of-pocket health expenditure (% of private...
41  Out-of-pocket health expenditure (% of total e...
42                                  Population, total
43           Prevalence of HIV, female (% ages 15-24)
44  Prevalence of anemia among non-pregnant women ...
45  Prevalence of overweight, weight for height, m...
46  Prevalence of severe wasting, weight for heigh...
47  Refugee population by country or territory of ..."
57,Salud,Deuda,1,0.254464285714,"                                        IndicatorName
0   Commercial banks and other lending (PPG + PNG)...
1        Concessional debt (% of total external debt)
2          Currency composition of PPG debt, Euro (%)
3   Currency composition of PPG debt, Japanese yen...
4   Currency composition of PPG debt, Multiple cur...
5           Currency composition of PPG debt, SDR (%)
6          Current account balance (BoP, current US$)
7         Debt forgiveness or reduction (current US$)
8   Debt service (PPG and IMF only, % of exports o...
9   Debt service on external debt, private nonguar...
10  Disbursements on external debt, long-term + IM...
11  Disbursements on external debt, private nongua...
12  Exports of goods, services and primary income ...
13  External debt stocks (% of exports of goods, s...
14  External debt stocks, long-term (DOD, current ...
15  External debt stocks, long-term private sector...
16  External debt stocks, long-term public sector ...
17  External debt stocks, private nonguaranteed (P...
18  External debt stocks, public and publicly guar...
19  External debt stocks, short-term (DOD, current...
20                 IMF repurchases (AMT, current US$)
21  Interest arrears, private creditors (current US$)
22  Interest payments on external debt (% of expor...
23  Interest payments on external debt, private no...
24  Interest payments on external debt, public and...
25   Interest rescheduled (capitalized) (current US$)
26                      PNG, bonds (AMT, current US$)
27                      PNG, bonds (DOD, current US$)
28                      PNG, bonds (NFL, current US$)
29  PNG, commercial banks and other creditors (DIS...
30                       PPG, IBRD (AMT, current US$)
31                       PPG, IBRD (DIS, current US$)
32                        PPG, IDA (DIS, current US$)
33                  PPG, bilateral (AMT, current US$)
34     PPG, bilateral concessional (AMT, current US$)
35                      PPG, bonds (DIS, current US$)
36                      PPG, bonds (NTR, current US$)
37           PPG, commercial banks (AMT, current US$)
38               PPG, multilateral (AMT, current US$)
39  PPG, multilateral concessional (AMT, current US$)
40         PPG, official creditors (DIS, current US$)
41    PPG, other private creditors (AMT, current US$)
42    PPG, other private creditors (DIS, current US$)
43    PPG, other private creditors (NFL, current US$)
44    PPG, other private creditors (TDS, current US$)
45          PPG, private creditors (AMT, current US$)
46          PPG, private creditors (DIS, current US$)
47          PPG, private creditors (NTR, current US$)
48   Portfolio equity, net inflows (BoP, current US$)
49  Portfolio investment, bonds (PPG + PNG) (NFL, ...
50          Present value of external debt (% of GNI)
51  Present value of external debt (% of exports o...
52      Primary income on FDI, payments (current US$)
53  Principal repayments on external debt, long-te...
54  Public and publicly guaranteed debt service (%...
55    Technical cooperation grants (BoP, current US$)
56     Total amount of debt rescheduled (current US$)"
58,Salud,Deuda,2,0.227678571429,"                                        IndicatorName
0        Concessional debt (% of total external debt)
1          Currency composition of PPG debt, Euro (%)
2   Currency composition of PPG debt, Pound sterli...
3          Current account balance (BoP, current US$)
4         Debt forgiveness or reduction (current US$)
5   Disbursements on external debt, private nongua...
6   Disbursements on external debt, public and pub...
7                     External debt stocks (% of GNI)
8   External debt stocks (% of exports of goods, s...
9   External debt stocks, long-term (DOD, current ...
10  External debt stocks, long-term private sector...
11  External debt stocks, long-term public sector ...
12  External debt stocks, public and publicly guar...
13  External debt stocks, variable rate (DOD, curr...
14  Grants, excluding technical cooperation (BoP, ...
15                     IMF charges (INT, current US$)
16                   IMF purchases (DIS, current US$)
17                 IMF repurchases (AMT, current US$)
18  Imports of goods, services and primary income ...
19              Interest arrears, long-term DOD (US$)
20  Interest payments on external debt, long-term ...
21  Interest payments on external debt, public and...
22  Interest payments on external debt, total (INT...
23   Interest rescheduled (capitalized) (current US$)
24       Interest rescheduled, official (current US$)
25                      PNG, bonds (INT, current US$)
26  PNG, commercial banks and other creditors (NFL...
27                       PPG, IBRD (AMT, current US$)
28                       PPG, IBRD (DIS, current US$)
29                        PPG, IDA (DIS, current US$)
30     PPG, bilateral concessional (TDS, current US$)
31                      PPG, bonds (AMT, current US$)
32                      PPG, bonds (DIS, current US$)
33                      PPG, bonds (NFL, current US$)
34           PPG, commercial banks (NFL, current US$)
35               PPG, multilateral (AMT, current US$)
36         PPG, official creditors (DIS, current US$)
37    PPG, other private creditors (DIS, current US$)
38    PPG, other private creditors (NFL, current US$)
39          PPG, private creditors (AMT, current US$)
40          PPG, private creditors (DIS, current US$)
41          PPG, private creditors (NFL, current US$)
42          PPG, private creditors (NTR, current US$)
43          Present value of external debt (% of GNI)
44  Principal arrears, official creditors (current...
45  Principal repayments on external debt, long-te...
46  Principal repayments on external debt, long-te...
47  Public and publicly guaranteed debt service (%...
48    Technical cooperation grants (BoP, current US$)
49     Total amount of debt rescheduled (current US$)
50        Total reserves (includes gold, current US$)"
59,Salud,Deuda,3,0.236607142857,"                                        IndicatorName
0   Average grant element on new external debt com...
1   Commercial banks and other lending (PPG + PNG)...
2   Currency composition of PPG debt, Japanese yen...
3   Currency composition of PPG debt, Multiple cur...
4   Currency composition of PPG debt, Pound sterli...
5   Currency composition of PPG debt, U.S. dollars...
6          Current account balance (BoP, current US$)
7   Debt service (PPG and IMF only, % of exports o...
8   Debt service on external debt, long-term (TDS,...
9                Debt stock rescheduled (current US$)
10  Disbursements on external debt, private nongua...
11     EBRD, private nonguaranteed (NFL, current US$)
12                    External debt stocks (% of GNI)
13  External debt stocks, long-term (DOD, current ...
14  External debt stocks, long-term public sector ...
15  External debt stocks, private nonguaranteed (P...
16  External debt stocks, public and publicly guar...
17  Foreign direct investment, net inflows (BoP, c...
18                 IMF repurchases (AMT, current US$)
19     IMF repurchases and charges (TDS, current US$)
20  Imports of goods, services and primary income ...
21      Interest payments on external debt (% of GNI)
22  Interest payments on external debt (% of expor...
23  Interest payments on external debt, long-term ...
24  Interest payments on external debt, public and...
25  Interest payments on external debt, short-term...
26   Interest rescheduled (capitalized) (current US$)
27       Multilateral debt service (TDS, current US$)
28  Net flows on external debt, long-term (NFL, cu...
29                      PNG, bonds (DIS, current US$)
30  PNG, commercial banks and other creditors (DIS...
31                       PPG, IBRD (DIS, current US$)
32                  PPG, bilateral (AMT, current US$)
33     PPG, bilateral concessional (AMT, current US$)
34     PPG, bilateral concessional (DIS, current US$)
35     PPG, bilateral concessional (TDS, current US$)
36                      PPG, bonds (AMT, current US$)
37           PPG, commercial banks (AMT, current US$)
38           PPG, commercial banks (DIS, current US$)
39           PPG, commercial banks (NFL, current US$)
40               PPG, multilateral (AMT, current US$)
41               PPG, multilateral (DIS, current US$)
42    PPG, other private creditors (AMT, current US$)
43    PPG, other private creditors (DIS, current US$)
44    PPG, other private creditors (NFL, current US$)
45          PPG, private creditors (AMT, current US$)
46          PPG, private creditors (DIS, current US$)
47          PPG, private creditors (NTR, current US$)
48  Present value of external debt (% of exports o...
49  Principal arrears, official creditors (current...
50  Principal repayments on external debt, long-te...
51  Public and publicly guaranteed debt service (%...
52     Total amount of debt rescheduled (current US$)"
60,Deuda,Agricultura,1,0.113636363636,"                                       IndicatorName
0  Agriculture value added per worker (constant 2...
1                                 Land area (sq. km)
2            Land under cereal production (hectares)
3                 Rural population growth (annual %)"
61,Deuda,Agricultura,2,0.159090909091,"                                       IndicatorName
0                 Agricultural land (% of land area)
1                         Agricultural land (sq. km)
2                  Arable land (hectares per person)
3                      Cereal yield (kg per hectare)
4  Fertilizer consumption (% of fertilizer produc...
5            Land under cereal production (hectares)"
62,Deuda,Agricultura,3,0.0909090909091,"                                       IndicatorName
0  Agricultural nitrous oxide emissions (thousand...
1  Agriculture value added per worker (constant 2...
2                                   Rural population"
63,Deuda,Economia,1,0.325396825397,"                                        IndicatorName
0   2005 PPP conversion factor, private consumptio...
1          Adjusted net national income (current US$)
2   Adjusted net savings, including particulate em...
3          Adjusted savings: gross savings (% of GNI)
4   Adjusted savings: natural resources depletion ...
5                 Agriculture, value added (% of GDP)
6          Agriculture, value added (annual % growth)
7                Changes in inventories (current LCU)
8                Changes in inventories (current US$)
9                  Current account balance (% of GDP)
10   Exports of goods and services (BoP, current US$)
11    Exports of goods and services (annual % growth)
12  Exports of goods and services (constant 2005 US$)
13  External balance on goods and services (curren...
14  External balance on goods and services (curren...
15                    External debt stocks (% of GNI)
16  External debt stocks (% of exports of goods, s...
17  Final consumption expenditure (constant 2005 US$)
18       Final consumption expenditure (constant LCU)
19     Final consumption expenditure, etc. (% of GDP)
20  Final consumption expenditure, etc. (annual % ...
21  Final consumption expenditure, etc. (constant ...
22  Foreign direct investment, net inflows (% of GDP)
23  Foreign direct investment, net inflows (BoP, c...
24                              GDP growth (annual %)
25                       GDP per capita (current LCU)
26  GDP per capita, PPP (constant 2011 internation...
27      GDP per capita, PPP (current international $)
28           GDP, PPP (constant 2011 international $)
29                                 GNI (constant LCU)
..                                                ...
50                           Gross savings (% of GDP)
51                           Gross savings (% of GNI)
52                        Gross savings (current LCU)
53                        Gross savings (current US$)
54    Gross value added at factor cost (constant LCU)
55     Gross value added at factor cost (current US$)
56  Household final consumption expenditure (annua...
57  Household final consumption expenditure (const...
58  Household final consumption expenditure (curre...
59  Household final consumption expenditure (curre...
60  Household final consumption expenditure, PPP (...
61  Household final consumption expenditure, PPP (...
62  Household final consumption expenditure, etc. ...
63        Imports of goods and services (current US$)
64                   Industry, value added (% of GDP)
65            Industry, value added (annual % growth)
66                 Inflation, GDP deflator (annual %)
67  Machinery and transport equipment (% of value ...
68              Manufacturing, value added (% of GDP)
69   Net current transfers from abroad (constant LCU)
70               Net income from abroad (current LCU)
71               Net income from abroad (current US$)
72  Net trade in goods and services (BoP, current ...
73       Personal remittances, received (current US$)
74    Personal transfers, receipts (BoP, current US$)
75  Present value of external debt (% of exports o...
76  Price level ratio of PPP conversion factor (GD...
77      Reserves and related items (BoP, current US$)
78               Revenue, excluding grants (% of GDP)
79          Services, etc., value added (current US$)

[80 rows x 1 columns]"
